gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000074696.13_HACD3	24.7489316445525	-0.830652316327058	0.219438765449035	-3.78534902266382	0.000153492999407426	0.0233189754164684
ENSG00000152558.15_TMEM123	391.602849109161	-0.832607339286266	0.225125788593703	-3.6984094291788	0.000216954736637051	0.0267151211492654
ENSG00000124786.12_SLC35B3	19.8986124057158	-0.840352230898279	0.247183163215707	-3.39971468916327	0.000674562003457015	0.0475794013669829
ENSG00000138760.11_SCARB2	87.2405476265507	-0.844109306183155	0.215405945317609	-3.91869084643204	8.90312206027724e-05	0.0162732377908005
ENSG00000169519.21_METTL15	22.8124091089897	-0.854280093593856	0.2412961319903	-3.54038038880871	0.0003995506996017	0.0383764774590234
ENSG00000136143.16_SUCLA2	28.2458728418568	-0.860415202187167	0.251530938625884	-3.42071320087947	0.000624571593117953	0.0465365509318077
ENSG00000151422.13_FER	47.663447662905	-0.861090028583991	0.202933330141042	-4.24321637054651	2.20338804786186e-05	0.00784116721525708
ENSG00000000460.17_C1orf112	18.5802905965344	-0.861736011486845	0.254483486524749	-3.38621583370612	0.000708636254788083	0.0482922463997672
ENSG00000163558.13_PRKCI	22.6798205854286	-0.865267495525032	0.252134103587708	-3.43177492934445	0.000599644987151342	0.0455496562317948
ENSG00000198743.7_SLC5A3	88.9747397872851	-0.871891455208619	0.254881170895602	-3.42077624700548	0.000624426832232959	0.0465365509318077
ENSG00000095002.15_MSH2	40.9583626314102	-0.874770559979801	0.240982549128538	-3.63001621131166	0.000283403419835387	0.0309947620959271
ENSG00000120798.17_NR2C1	26.60619565231	-0.879546562362175	0.252286731337487	-3.4862973478601	0.000489756296562409	0.04084853517853
ENSG00000185880.13_TRIM69	60.0420282183499	-0.896377715830661	0.251758933210065	-3.560460415054	0.000370205118476566	0.0370141835550331
ENSG00000041357.16_PSMA4	87.1166750190985	-0.8965438525557	0.219318094832378	-4.08786996458691	4.35352051373257e-05	0.0108356346743923
ENSG00000180263.14_FGD6	24.6827570007364	-0.912082563741867	0.261725819525791	-3.48487805060436	0.000492361383157184	0.04084853517853
ENSG00000164187.7_LMBRD2	42.7055702093041	-0.918384028874467	0.243174545456961	-3.77664540155174	0.00015895478131201	0.0238391414331781
ENSG00000141664.10_ZCCHC2	385.382356401554	-0.928039378506632	0.210035757294434	-4.41848278817439	9.93961941197215e-06	0.00508121148093786
ENSG00000136631.15_VPS45	29.6757725735076	-0.937802294392128	0.221325417206731	-4.23721010549893	2.2631433891989e-05	0.00784116721525708
ENSG00000155330.10_C16orf87	19.167200830978	-0.948017010566716	0.221740201613485	-4.27535017858061	1.90837100022973e-05	0.00720133030989916
ENSG00000138459.9_SLC35A5	31.5449597661187	-0.952485353119463	0.281268063055114	-3.38639710023823	0.000708168288294834	0.0482922463997672
ENSG00000082269.17_FAM135A	24.6782721276583	-0.95792960060142	0.270606944166382	-3.53992985491326	0.00040023339459744	0.0383764774590234
ENSG00000069849.11_ATP1B3	53.4061125092285	-0.95905905579969	0.227617799547143	-4.21346246957745	2.514853911188e-05	0.00817187807029924
ENSG00000115919.15_KYNU	55.2059387680318	-0.96879396675935	0.243522807065149	-3.97824737007146	6.94251230047442e-05	0.0133136899821229
ENSG00000011566.15_MAP4K3	32.3557046046789	-0.977773202494937	0.236734840497911	-4.13024631456208	3.62374770619748e-05	0.00985827922490655
ENSG00000066557.6_LRRC40	27.0112621787791	-1.00312660254785	0.295762132799807	-3.39166678658908	0.000694688678651859	0.0480856104311801
ENSG00000123609.11_NMI	65.7147380968685	-1.01339917015978	0.300734969619137	-3.36974170793368	0.000752386725666197	0.0491699436695149
ENSG00000136518.17_ACTL6A	17.1173797613053	-1.01358260053088	0.294491718559904	-3.44180340787649	0.000577850038392412	0.0444716430862792
