"","Intrahepatic cholangiocyte","NK Cell","Monocyte","Macrophage","Secretory cell","Respiratory ciliated cell","Ionocyte/luminal epithelial cell of mammary gland","Fibroblast/mesenchymal stem cell","Respiratory secretory cell","Mast cell","Basal cell","Endothelial cell","neutrophil","B cell","T Cell","Erythrocyte/erythroid progenitor","Platelet","Basophil","Stromal cell","Mature conventional dendritic cell","Adventitial cell","Gland cell","Salivary/bronchial secretory cell","Pericyte cell","Myeloid progenitor","Pancreatic Stellate cell","Pancreatic alpha/beta cell","Basal prostate cell","Prostate epithelia","Salivary gland cell","Intestinal enterocyte","Intestinal secretory cell","Intestinal tuft cell","Type II Pneumocyte","Cell of skeletal muscle","Schwann cell","Tendon cell","Mesothelial cell","Plasmablast","Kidney epithelial cell","Thymocyte"
"prevail_cu_cfrna_172",0.0153047860053218,0.0938652913368142,0.0637502550325313,0.0165809598890794,0.00171265130495012,0.0308168588650798,0.00158552344850308,0.010537753846294,0.00149744197430152,0.00263287121230769,0.00271336200377055,0.211343298086804,0.00655952984286459,0.00791108730821247,0.0477344538095329,0.00512717350998267,0.124586536805098,0.00244893625596192,0.00853408932588538,0.0010152248353123,0.00764814660142074,0.00599371913014632,0.00178862419095799,0.00938435647915613,0.16591684939826,0.00264649508863666,0.0107533369215353,0.00138259152285393,0.002562216966459,0.0159802198011586,0.0207672660427079,0.00102175390893281,0.0309640775734521,0.000802656612657105,0.00148049165340229,0.0350241111577665,0.00259309312221701,0.00246590074388278,0.000764333359444493,0.0100800224633075,0.0137216525630366
"prevail_cu_cfrna_174",0.00717565881653852,0.0282770305378224,0.0649727007977345,0.000490983768727721,0.00106898092365703,0.00484221730068115,0.000179418360341601,0.000343811075137991,0.00113509391756775,0.000490924670715354,0.00138815668706325,0.0654682522005231,0.0905381859792527,0.000339570835376344,0.0411328216517154,0.000295885705575048,0.519935382526554,0.000623622145942472,0.00353332816873129,0.000405844027814634,0.000283718076357644,0.000521922686023776,0.000765763080233156,0.00165193095141579,0.126259374896881,0.000746873618540013,0.00208467216545986,0.000358725267129386,0.000461555563238728,0.000864404507193703,0.00161275356488906,0.000250647372201406,0.0174576528172779,0.000324981399741688,0.000258247198417452,0.00594957336459193,0.00058505021300508,0.000219072666582605,0.000226977420764303,0.00406984832160108,0.00240838475098218
"prevail_cu_cfrna_175",0.00406429667266568,0.00947576791859347,0.000166210249627314,0.00112583988001831,0.000171925947661186,0.0120441687162604,0.000194113440830158,0.000556534694376556,0.000130667098071286,0.0006758680654074,0.000987825779722095,0.0281701063262563,0.00653844440636242,0.00232282349711362,0.00986226020585994,0.00010099528773256,0.847620312161099,0.000158779913278848,0.00221174566577464,0.000193246802156603,0.00286742683529358,0.000100409681623421,0.000241824086931499,0.00650902626924884,0.012321988042956,0.000213090148280562,0.00352982393534949,9.37029094852695e-05,0.00160838083923654,0.000803706511495874,0.00532290262763164,0.000250180678389551,0.0247136979223537,0.000127393673560177,0.000256810711487985,0.00583557765284303,0.0010777664474511,0.000443876985545433,0.000154192038051078,0.00375701430880488,0.00299927496511272
"prevail_cu_cfrna_177",0.00283138738082899,0.0033749112323374,0.000525817682745504,0.000116340795966578,0.000167195200513954,0.00121220619219995,6.75990222615478e-05,9.89604684744646e-05,0.000418227138893741,0.000147474739949773,8.82903613870018e-05,0.02611970785392,0.0257807210774013,0.000901747700345928,0.0138474048034406,0.000656991947431319,0.868529515863335,0.000114613519761115,0.00107232581200833,4.80940662249907e-05,9.01505783632912e-05,0.00022430574453115,0.000159056292703302,0.00019443327257631,0.0354200441980561,0.000130723009115329,0.000578158926623805,8.4162871169583e-05,7.53434495072547e-05,0.000295307874541007,0.000449301132440526,5.50282199772292e-05,0.0123246303651151,9.29830129107099e-05,0.000118883244586954,0.00147220546659183,5.47582003327519e-05,4.80406053566448e-05,0.000451870358457758,0.00117874172862202,0.000382338588993934
"prevail_cu_cfrna_178",4.08196139487291e-05,5.39900013668886e-05,4.24651951504207e-05,3.938925909834e-05,2.89445614916847e-05,7.0344632067028e-05,3.82865709861276e-05,3.28336258816116e-05,4.7447782278357e-05,5.3053551698774e-05,2.67964125081861e-05,6.36120821298475e-05,2.69977157860906e-05,0.240711617427996,7.48692733044549e-05,2.24810411809521e-05,2.9185939947049e-05,4.2240492394737e-05,4.98681256294604e-05,0.0439873564266912,3.12784338633179e-05,5.18813183319217e-05,4.72488060228046e-05,5.13826964677313e-05,0.693031714709761,3.67907261698796e-05,3.65230788467007e-05,4.76565836231791e-05,3.80355434026364e-05,3.80626448609288e-05,2.80447028085645e-05,2.87885148212895e-05,0.0186221646879392,8.35125632478574e-05,6.1607975456049e-05,5.67264064196079e-05,3.13613934056686e-05,2.60056999637108e-05,6.4240975971282e-05,6.26592923823049e-05,0.00204171351469769
"prevail_cu_cfrna_179",0.00097841490296467,0.00552352314408914,0.0110044829180904,4.00196416790646e-05,6.59683937792897e-05,0.000406705054403556,3.91402942799326e-05,7.03371592325041e-05,0.000254903956929487,3.47225035118546e-05,2.11795465828066e-05,0.0318561571630484,0.0140960094767602,0.0101884065427422,0.0159175806862667,8.46643035640369e-06,0.852467876751538,6.88064372431311e-05,9.46844276386864e-05,6.46949972164153e-05,0.00010004726893193,4.82240350069021e-05,9.85489008311654e-05,3.73764876217814e-05,0.0417663671098469,0.000421961414756506,6.93910888078601e-05,5.31629053611402e-05,4.78893298796717e-05,6.10508910610929e-05,7.2621334166718e-05,3.56705680900551e-05,0.00482705061196714,4.09504098078673e-05,0.000304183319596899,0.0010040772301912,4.38116867440306e-05,3.02226526706181e-05,0.00570598670680203,0.00057115601306928,0.00145816960643656
"prevail_cu_cfrna_180",0.000347480569327807,0.0586750504125098,0.0300061593308217,0.000248171692185439,9.48834379078726e-05,0.000423629465502601,0.0167230993387148,4.82008544769804e-05,8.71268889904298e-05,0.000143287744005201,5.25999638563504e-05,0.063517342336979,6.86061344644993e-05,0.0180631075011068,0.160112863238624,0.0149358572828786,0.533734142695375,0.000212752342252375,0.00720403669202267,8.10765133382333e-05,3.71536681537346e-05,0.000205089114337763,5.74385491634274e-05,5.49032181045274e-05,0.0773802993200084,9.8983167640941e-05,5.22937147195044e-05,0.000120969359215374,4.64185356099071e-05,5.57832119166616e-05,8.84970033772567e-05,6.65205303987412e-05,0.0124832073147239,4.26084054172503e-05,0.000102862496587668,0.00218957827580113,2.65016839003717e-05,3.13510771501327e-05,6.10250178927183e-05,0.00162597094479751,0.000393070955742523
"prevail_cu_cfrna_181",4.22111648795526e-05,0.148238764164702,0.00172051402405037,1.65495142389064e-05,1.78788512181845e-05,0.000285628705145205,1.48034906620172e-05,0.000121591573439138,2.08765025013995e-05,1.88037300656709e-05,5.17833660968968e-05,0.00191351597616157,6.13670742109671e-05,0.270647935105942,0.361701943227479,0.0146233761678769,0.0123658083101809,2.27788170096225e-05,4.45645835583233e-05,0.000437574300753615,2.17311324536691e-05,2.30336114858353e-05,1.98583151381225e-05,8.57801811942025e-05,0.093394961561646,8.13156896013383e-05,9.14056371906889e-05,9.35700226965305e-05,2.73508715878885e-05,3.10185265995925e-05,4.39825742146152e-05,2.12267207925193e-05,0.0802780069523142,1.4584006572538e-05,9.0454681440598e-05,0.000724683214828574,4.20694685661953e-05,1.05797115461442e-05,0.000192913366644372,5.95768237077956e-05,0.0122836282796066
"prevail_cu_cfrna_182",0.000130694103554933,0.00873659446198839,5.38787120059638e-05,1.39344262361604e-05,1.95534164486568e-05,6.33790931598072e-05,0.0212317270336663,1.59242263712461e-05,1.76638729272455e-05,1.61497915478463e-05,1.07349128561087e-05,0.0104229917400527,1.26426421476814e-05,0.0124731504435772,0.0388123656241151,9.31984136865302e-06,0.887027865602985,2.27038829706116e-05,1.16581819851328e-05,3.8135278091483e-05,1.08754601201461e-05,1.26953046753614e-05,1.29581213350652e-05,2.27295814362923e-05,0.0103260873231753,4.12424610949222e-05,1.98676810690482e-05,1.17457824199338e-05,1.14590652207917e-05,1.27766566542915e-05,1.60913993032808e-05,1.00757020866354e-05,0.00895961641292918,1.05804610217635e-05,1.17697296929038e-05,0.000305250204024925,2.1512617889094e-05,8.51728296283201e-06,1.42361919050239e-05,0.000416510419288024,0.000602334853639218
"prevail_cu_cfrna_183",0.0172891559297932,0.0576523457272775,0.0795981585584913,0.0060788064105384,0.000323763974309463,0.0137378241473585,0.000651312342185345,0.00150746387689291,0.000268477276513854,0.00097751272668773,0.00119895568465718,0.18980234843264,0.0167738830751961,0.01372811912204,0.0653976397525127,0.0505828002378303,0.268067237697665,0.000653443289315724,0.00106971536147886,0.000261376389172846,0.00100022609137238,0.00148952450765612,0.000881311812235967,0.00446285154064002,0.143253353040486,0.00225689895495647,0.00615248442476199,0.000458918130269777,0.00249970795378255,0.000803429098973992,0.0042546406408802,0.000436878457002431,0.0125035420421672,0.000145426298449933,0.00121769348999514,0.0153425363117389,0.00122546137094517,0.000434858980069302,0.00222916130468247,0.00928512230335433,0.00404563323302311
"prevail_cu_cfrna_184",6.98140073205008e-05,5.03571554490286e-06,2.86708243132983e-06,3.12626870464358e-06,3.53100704798458e-06,1.62395307390936e-05,0.00809202957236318,9.59242272317034e-06,4.54606308107207e-06,2.45306341533282e-06,2.43342587683902e-06,0.000352413022777183,3.06782378075547e-06,0.000148490520208408,1.00213049612065e-05,1.45543058121783e-06,0.988319061641886,3.02997668866294e-06,2.48919162988874e-06,5.91639280853837e-06,1.52644101418942e-05,3.70494475880442e-06,3.08096564354003e-06,5.08965486760234e-06,3.97416047526123e-06,4.23864899328821e-06,8.28751251365101e-06,7.28295665234009e-06,3.52470511563176e-06,3.31756018741487e-06,0.00026986733357327,3.78915237724916e-06,0.00240273483934665,3.54272722688435e-06,3.5223316203004e-06,4.07400495927136e-05,6.93884574834185e-06,7.32232671774945e-06,3.20480702758554e-06,0.000111272204015548,3.16863988340957e-05
"prevail_cu_cfrna_185",0.00558511574150192,0.0409930953421716,0.0668493164782723,0.000692881295212056,0.000208317094684484,0.007265559912083,0.0387970479224836,0.00189675020717873,0.000156579978673043,0.00020113326253254,0.00106302022314879,0.0357029111800194,0.0569202803322928,0.00531895272029357,0.0666674166370456,0.0271416784657797,0.454029888220697,0.000446981625746612,0.000234776427955,0.000264062975004353,0.000194559850108424,0.000196500549071273,0.000185030118790612,0.00275253236137901,0.144443255993292,0.000218220175957447,0.00279762181899987,0.000231218852626863,0.00107230290355193,0.000615522212347388,0.00394485608979031,0.000230105265639935,0.0127282414484293,0.000215149069939038,0.000715134014086458,0.00611176552769348,0.000347880536556247,0.000175653910529932,0.000335632096784528,0.00676376818887272,0.00528928297277698
"prevail_cu_cfrna_186",0.00111855961823659,0.0145998523538302,0.00081668414191724,0.000722575453995896,0.000108051355626698,0.0011063970613097,0.0011317736904043,5.92054721698577e-05,0.000165864292837781,0.00035284918226214,7.95565144964673e-05,0.0708108762778498,7.47403108959769e-05,0.00514206695778559,0.0851933377646722,0.0786249442198183,0.70259773332221,0.000149866144161175,0.00558739589532528,0.000170908811959714,7.5101789282309e-05,6.6101241052951e-05,0.000196668938617375,0.000107328728753416,0.0178903926059254,0.000155377492598851,0.000256260557534469,0.000109862233530797,0.000225901655765202,9.91751373409607e-05,0.000330547564991494,4.85813702008212e-05,0.00765912677791428,8.02964627686812e-05,0.000227073222182813,0.00231814257423769,6.38934825210996e-05,4.32995697732588e-05,2.0821755842113e-05,0.00122283239509392,0.000189975602307313
"prevail_cu_cfrna_187",0.00131528560498788,0.00760326855116726,8.40382864163261e-05,0.00011313954755804,9.45567314600658e-05,0.00170886379047348,0.0319816751915541,0.000411115560234116,8.58344217580999e-05,0.000147920000907541,5.74559155337901e-05,0.0247602598308579,0.00016056595906355,0.000497175575217716,0.0214339334053056,2.8776416365154e-05,0.874671725252078,5.5056398371388e-05,0.000135708595758175,4.27508365472951e-05,0.000127618980984922,3.15609300166876e-05,4.38060901403273e-05,0.000198742146459541,0.0176864783848339,0.000184030222434228,0.000737728732782912,5.48640221988927e-05,5.15329990306322e-05,6.75939452261561e-05,0.000663392668975478,4.6626070494085e-05,0.010320809457594,3.06743079188122e-05,0.00119689759730382,0.00146928396015467,0.000389012899272135,8.11494517100032e-05,0.000217388859547694,0.000522711941322737,0.000488990459982991
"prevail_cu_cfrna_188",5.76707963922515e-05,5.83758037819127e-05,3.88778655094221e-05,3.56633913408036e-05,3.85561221185634e-05,5.95148234738306e-05,3.31935483328025e-05,3.75789543321996e-05,4.53577437786867e-05,5.21542445185403e-05,3.05038457945639e-05,0.000114049497478329,3.38515297797803e-05,0.217572167811515,8.58190757861998e-05,1.9697857764869e-05,3.52246474163107e-05,5.42007142092347e-05,3.5345791036745e-05,0.0380805090105958,3.81297049011485e-05,4.77212677827815e-05,5.51478067435575e-05,5.53374259686808e-05,0.716225761007535,5.0583203413893e-05,5.10181379529914e-05,4.57408708948221e-05,3.04554022713668e-05,5.52340434130986e-05,3.40279271474966e-05,3.55549593572045e-05,0.022031479107974,5.38814977116462e-05,4.09609058031114e-05,3.45973650811782e-05,3.60850122054348e-05,3.16784476656597e-05,7.89097712632705e-05,5.61480465035687e-05,0.00439323501345435
"prevail_cu_cfrna_189",1.12056256102678e-05,0.0145556648161024,0.0113261613872974,8.44685174627937e-06,7.7684780120712e-06,8.2089005840477e-06,0.00492959583897886,6.35849909361682e-06,1.63210100877924e-05,1.14959803559531e-05,2.97026622250001e-06,0.0285653062242483,1.32250997978865e-05,0.0387627770126137,0.0284710608065235,1.49078789870557e-06,0.85457759336616,1.06273789963378e-05,4.89236873876671e-06,1.33387093538017e-05,5.3416280744458e-06,5.66912020066967e-06,6.77623273242529e-06,4.72650542154036e-06,0.00723176089633096,9.26913404867931e-06,5.70390495378405e-06,7.19557949543742e-06,4.39758894989053e-06,5.44733297886039e-06,4.5951368529611e-06,3.173677226302e-06,0.00979640693060202,1.38992937956022e-05,6.61607732399602e-06,8.59771649506752e-05,3.76070907249464e-06,4.30449552697867e-06,2.56064320599669e-05,7.24043143054776e-06,0.00145762231954985
"prevail_cu_cfrna_191",0.00294349712013272,0.00150359837342354,0.000121226975227586,9.30767556533469e-05,4.749589944889e-05,0.00137998838104004,0.0258912846389383,0.000130878256271025,9.74516356950952e-05,0.000152175699537028,4.77620906252605e-05,0.014124451028245,0.0239419269406978,0.000338654657309548,0.003682148499044,5.13015463235569e-05,0.907656184825127,8.26083834073417e-05,5.86273292429265e-05,7.01201749844717e-05,0.000272984200785066,4.27656535301387e-05,4.23382189585627e-05,0.000269799641736171,0.00196430050255563,0.000100998567659186,0.000584371158393777,3.43791586475769e-05,6.70157275905116e-05,9.09832489517509e-05,0.00165096429056443,4.58976982440102e-05,0.00803040399894147,8.93455523774157e-05,0.000690446473086662,0.00130277783533007,4.33132720366393e-05,0.000106593459497452,0.000448916224857209,0.00117214452587718,0.00053480138000439
"prevail_cu_cfrna_192",0.00153672107536288,0.0090400907916061,8.16435356668265e-05,0.000166318984233644,5.94883167432388e-05,0.0045149963510727,0.00714229901951865,0.000696169836133055,5.24674359064436e-05,9.14484401295969e-05,0.000147231905849068,0.0316225746010865,0.000190516761388569,0.00415007241992867,0.00878177111628462,1.26201923314229e-05,0.899295297273872,0.000133712490831188,0.000157031615203068,6.32852428621391e-05,0.000451489752732259,6.95249533415303e-05,8.6528561796834e-05,0.00120013858881851,0.000339367969920985,7.71333747720365e-05,0.00148120048105219,0.000120829977012151,0.000136783932113529,0.000195569301067822,0.0024197829489311,5.54584275644487e-05,0.0167560697923025,5.1937654716519e-05,4.93795334973701e-05,0.00340531725335495,0.000744925794892638,0.000157943797217082,4.04569843578486e-05,0.0015488935779751,0.0026755099365522
"prevail_cu_cfrna_193",0.00418160221509516,0.0332224561930871,0.00619195523899211,0.000251178394615184,0.000110729481524298,0.00762856445440951,0.000269365107097359,0.000675316401608544,0.000194721902723584,9.89483075399917e-05,0.000279450183446753,0.0526351614533117,0.051816078524496,0.00747508447075378,0.0433753469461623,0.00268043881930645,0.717007894429334,0.000199723472048618,0.00114976983123282,9.5523936696484e-05,0.000155520657215146,0.000259033454830838,0.000263831929282386,0.00129314581963951,0.0366242264209641,0.00035882336825379,0.00161906214142338,0.00024247148144693,0.000487114307443671,0.000751242027628511,0.00132432713418791,0.000107492941182661,0.0129357633621701,6.16406266184952e-05,0.000262852855872505,0.00613083487806592,0.000952419433622633,0.000367717476613143,0.00245357540242989,0.00251916311960255,0.00129043139802451
"prevail_cu_cfrna_194",0.00355899015410496,0.0267845330106361,0.0220243566338839,0.000138489648325226,0.000109315805568677,0.00728292458807787,0.000713519772125145,0.0014381519917495,0.000229754788822064,0.00104877557341147,0.000344355091593507,0.0455793143490289,0.0395153052937345,0.0155851541896587,0.0484735618336161,1.38945161174341e-05,0.657732869813792,0.000187841376809135,0.00236478083834045,7.05307678311764e-05,0.00123071451726352,0.000153193419204958,0.000330662301175863,0.000310044645495664,0.0859865871153439,0.000331269566710337,0.00245691968991648,0.00022563305155793,0.000550802562194042,0.000534838806595257,0.00142787049288319,0.000157480789188714,0.0217480353614701,7.4767076765493e-05,6.03840143451829e-05,0.00499948238742819,0.000794842524457048,0.000300375185735934,0.00199604682270948,0.00234772960352874,0.000785900028803286
"prevail_cu_cfrna_195",0.0016659170688423,0.00257391125782607,6.43538805690167e-05,0.000395075363547757,3.15566364192691e-05,0.00325531421137249,0.0143154563665416,0.000631259125114215,4.62344302420117e-05,4.45165899223285e-05,0.000223329004693429,0.030873780704582,3.97770406781747e-05,0.00178507484516362,0.00448646498457703,6.34123311516012e-06,0.923496443071128,0.00018022187046145,3.45571757823675e-05,0.000106387336608577,0.000643215864890439,3.04672868625767e-05,4.55932253637826e-05,0.000750625320693853,0.000131018014426793,9.6891602734547e-05,0.000874234895983372,3.11528231520983e-05,0.000223596383224064,0.000107734096266214,0.00181767646042135,5.28248028636484e-05,0.00691901113842149,4.91864586425911e-05,4.98640555468529e-05,0.00160177666187663,0.000115419473697868,9.88187608821749e-05,6.37345495945565e-05,0.00126613137103608,0.000775054556232447
"prevail_cu_cfrna_196",0.00118898879875834,0.00848926253603843,4.49748301551663e-05,7.99788755110832e-05,6.18191311614297e-05,0.00420740540813709,0.0272636147547874,0.000889053734952492,4.70227444721781e-05,7.31398989210709e-05,0.000182995761615477,0.0210156224277269,0.0201507581772508,0.0030009280393515,0.0082928358548629,1.84862189597143e-05,0.871289652359343,2.96013197802274e-05,3.27751284981066e-05,9.94653286457887e-05,0.000881255744145283,3.44078823983818e-05,3.36525891020473e-05,0.00079345398672407,0.00602137272916302,0.000105180421153952,0.00142326131060704,3.96119779393465e-05,0.000296167360475886,7.54635650861716e-05,0.00172608603186266,6.47972938979979e-05,0.0143285113597073,7.35319925513175e-05,0.000132991089503675,0.00258418848783621,0.000402746781151623,0.000194603510586845,0.000289346088440795,0.00125376230936947,0.00278722615936825
"prevail_cu_cfrna_197",0.00332098586790942,0.0138570566294017,0.0551334465377406,0.000118671572309049,0.000267562810135845,0.00365509960201087,5.65470033829035e-05,0.000202969436361749,0.000132075732139659,0.000273358784310108,0.00014176078093213,0.0220143868543137,0.119833879392721,0.000177421592887793,0.0186544816444973,0.0100727795222421,0.553321323183523,0.000113782022223301,0.00295953558702952,6.82912451374858e-05,0.000272672903992453,8.57893828122414e-05,0.0001570978121435,0.000485224937342258,0.171679927811253,0.000162304426968011,0.00113915800800695,0.000104931531104459,0.000245534065798998,0.00153642498410556,0.000921039855458124,7.19384647050651e-05,0.00870291143733702,7.88442977792349e-05,0.000268756147605212,0.00297301366773426,0.000406839189815126,0.000140554614764111,2.3929802104163e-05,0.00309097212796029,0.00307671873000058
"prevail_cu_cfrna_198",1.02519397809282e-05,1.79705127600726e-05,1.10051944831751e-05,8.86024560273937e-06,1.297939940381e-05,1.85833478329842e-05,1.34367832538161e-05,9.33479570272098e-06,1.70261210280552e-05,1.17177942021553e-05,8.86075181132617e-06,1.87928480721024e-05,9.41627438605455e-06,0.243733256424,2.39406353893135e-05,5.20971603334353e-06,9.98620023373214e-06,9.96397215899824e-06,1.11337020663516e-05,0.0479198881635274,9.551873368371e-06,1.23886317948209e-05,1.59799417662247e-05,1.2589704591141e-05,0.686266784761348,1.29435271403201e-05,1.60384638526059e-05,1.34237737565031e-05,1.18663068492715e-05,1.29653338735985e-05,8.66340404940373e-06,1.4284200768353e-05,0.0193286077605224,5.79640684366342e-05,1.06999114774442e-05,2.08662802378486e-05,8.66936520961751e-06,1.03116916241419e-05,2.97443211011606e-05,1.73719315785347e-05,0.00222666992492427
"prevail_cu_cfrna_199",0.00759410251042063,0.0872585601445978,0.0296320851232662,0.00426667493634335,0.000181837924157473,0.0325437675811367,0.000168210905492868,0.0120597934573039,0.000385751568158209,0.00330601305006787,0.00258328453176681,0.0937822306080401,0.109929638791953,0.0180789458404887,0.0376925534005149,0.00136082633137382,0.285645906024181,0.000416174440821962,0.0031022891695823,0.000583271323174175,0.00384351400544897,0.000338255304339733,0.00040608897457681,0.00675325956132984,0.155411866557921,0.00059758658008788,0.00913497025497624,0.000675867812281595,0.00508575898786166,0.00307411220996362,0.00995618271430627,0.00179674928423351,0.0200832245553783,0.000640525112995268,0.000977034097216104,0.015397665246964,0.00264125809924063,0.00141061139162289,0.000465367155978949,0.0101780329072989,0.0205601515231363
"prevail_cu_cfrna_200",0.00635664645072183,0.0879246125818826,0.0137392005452144,0.0168831640041312,0.000480027333095318,0.0170189018194816,0.000192141750675875,0.00388066993567506,0.00034281879483459,0.00580295640601358,0.0016377516991746,0.07384470678509,0.233679915638367,0.00460740983296155,0.00925673202684697,0.000146380775599925,0.407866831615837,0.000351880953942164,0.0118873091034478,0.00601324514478659,0.00160382717779606,0.00061418837142399,0.000727810966501346,0.00111840308708949,0.0207981620173501,0.000841497056499869,0.00647998962392097,0.00424515636456014,0.0036825571982924,0.00148567225985585,0.0101109528473244,0.000919040208084503,0.018735355286762,0.000205151818633604,0.00161817338275872,0.00572101118373581,0.00419189571645276,0.000333833169557358,0.000150768353625271,0.00383596331014655,0.0106672874018499
"prevail_cu_cfrna_201",0.00123730625314101,0.0261844580134546,0.0217676553742006,0.000232576778393404,0.000144352670839619,0.00362567398623835,0.00345255088638517,0.000604098551816423,0.000202104205011691,0.000577004427710744,0.000234332970015409,0.0305501228921017,0.0485099237441839,0.0300830073141496,0.0484671734033774,2.67814998527398e-05,0.677134154012691,0.000122338102504332,0.00116287894756053,0.000122486738627363,0.000287925084496446,0.000298624092175206,0.000440324206962486,0.000378201676762985,0.0711409704620946,0.000462498999708009,0.00131120627353767,0.000849414175442296,0.000191996702433022,0.000478252003751511,0.0008822800484065,0.000266287192785333,0.0203546497717799,6.02917205991768e-05,0.000292835480401212,0.00296748016780308,0.000420850595916918,0.000134400119550823,4.86046970480793e-05,0.00122231262574456,0.00306961313034521
"prevail_cu_cfrna_202",0.00270878697556641,0.0147791015682351,0.00115595371103354,0.000997867493566651,8.42342945873904e-05,0.00784567512769623,0.000289157753646305,0.00205003407321544,0.000108344444246828,0.00213585234854807,0.000700922148319698,0.0383141163566184,0.0823866753057217,0.00178747606877658,0.0255663582020736,2.60766858678437e-05,0.748668723958425,0.000300557152813407,0.00156832015362249,0.000790514950069374,0.000729097764736162,0.000102549356019977,0.000117296658028841,0.0022839828023554,0.0346543833099122,0.00017789153461313,0.00300299138575683,7.97097823767193e-05,0.000239984165539464,0.000540809550293484,0.00340765825040493,0.000164741543615275,0.0100101081287658,0.000117376932738002,0.000455119619290532,0.00339394736906708,0.000426788428695448,0.000281500154354526,0.000111896320455616,0.00269338262804992,0.00474403554228065
"prevail_cu_cfrna_203",0.00511452839803393,0.0190028918004007,0.0105719468299395,0.00169162594235063,0.000213064546897229,0.0121460828748168,0.000202173625054446,0.00264170923306231,0.000232099219885327,0.000575898183484583,0.00122278493840445,0.0380943694609185,0.0757420914309917,0.00238874246601998,0.00942847623354242,6.98814544778021e-05,0.731560922121452,0.000307254444172347,0.0048663715319155,0.000403488757014085,0.00100021721585539,0.000823894955036444,0.000470117870898126,0.00255928535375827,0.0308775738675114,0.000472480443119196,0.00443178228293344,0.000271095549296933,0.00165256923759209,0.00121628275376352,0.00638320706979458,0.000550507664714486,0.0125427006432264,0.000225885748619552,0.00250741346969118,0.00637196856075114,0.00144286026742602,0.00073123131384916,0.00276745971447245,0.00432607988082781,0.00189898264402842
"prevail_cu_cfrna_204",0.000824281701778095,0.00718404517589924,0.0338247647050136,9.23700627164502e-05,0.00013602134273193,0.00207216495802136,0.0105926596674164,0.000191826955151557,0.00153820288647509,0.000932427476865338,0.000100196664875492,0.0451076119743878,0.38412585822192,0.0128160231444877,0.0284647580512918,1.18460945879236e-05,0.352482370284746,0.000122747221998286,3.58972180601247e-05,0.0059459252576527,9.85137336065715e-05,7.78753494192589e-05,7.08187677153639e-05,5.7621333189262e-05,0.0922614466789829,0.000694686697990523,0.00077233544876527,0.000629800238488458,0.000112401975763656,8.48992312480025e-05,0.000780214873691072,8.64296952925109e-05,0.00544993030644561,5.35343344659878e-05,0.00222291615669433,0.00178499110431282,0.000112885773112462,8.59840419711013e-05,0.00539737485735362,0.00172482761735912,0.000838512718054599
"prevail_cu_cfrna_205",0.00144706262042758,0.0499285729358619,0.0654722587831085,9.37648984575425e-05,7.21928697434685e-05,0.00453808808796478,0.0011379974194639,0.000151948802146976,0.000456018864780581,0.001076181426873,0.000201203657563702,0.150930314896662,0.0865478904355873,0.00807489922775576,0.0677510838960726,2.85595408047466e-05,0.372059156441597,0.000116337673839983,0.00136432473418353,0.000355820227369482,0.000426728922862659,0.000310618666443919,0.000246189440759935,0.000522584329643752,0.165116114150678,0.000252544288675063,0.000846712346605034,9.40556497562032e-05,0.000107348281173906,0.000401620817930311,0.00111180963069268,0.000350898008140007,0.0050449882927392,6.37039138099608e-05,0.000177206388327801,0.00558008599162228,6.07058647477968e-05,0.00011764453646729,8.50766753490068e-05,0.00430438711279374,0.00297529925051716
"prevail_cu_cfrna_206",0.000910953965445669,0.00336280511571921,0.000125727289918729,0.000101473753865748,4.4245529609732e-05,0.00160823125503652,0.00912502952709285,0.000146948551491856,0.000153239650063994,0.000358025774331919,2.75683174437089e-05,0.0328658548773594,0.084058450400789,0.00893650392712696,0.0137617690780727,7.97528824021761e-06,0.74899426182296,0.000106822741265135,4.58265467060358e-05,0.000178707603958357,0.000139172665153113,5.91391710831728e-05,3.23381135650807e-05,8.26855895766623e-05,0.0701595275731382,0.000632371253550692,0.000604809399902577,7.89767759023811e-05,4.58775144925435e-05,5.8137340935489e-05,0.000608572771427389,8.55022874602509e-05,0.00965528635222287,5.83524505740886e-05,0.000923181516593803,0.00223185563422142,0.000177641946280365,3.03210950429054e-05,0.00639503538781289,0.00117188681726443,0.00184890732730231
"prevail_cu_cfrna_207",0.0151160156517209,0.0439092263921666,0.0183156097570813,0.0044537442981754,0.000146482694928817,0.0402572638540737,6.90176178288239e-05,0.0107829448661966,0.000163379536019116,0.000496244260644087,0.00502122643147375,0.165283411165934,0.140829214005306,0.00305737495058874,0.00186333894110837,3.53341199884201e-05,0.326426140510492,0.00110303865632107,0.000201066644153164,0.000297370294646004,0.00988715684282169,0.000118593430954658,0.000213255123600256,0.0107043937634013,0.0919972607302033,0.000245741750228201,0.0150860152989974,0.000121211104729889,0.00821034157931113,0.00278398478850586,0.0124365299063133,0.00163898579571437,0.0181605849937945,0.000487627794602876,0.000347081304072631,0.0190085702895346,0.00377346890438822,0.00141179169481858,5.14848015603232e-05,0.0150218239422166,0.0104666515113827
