"output_misc_covid"	"output_misc_cntrl"
0.210101231113505	0.650613536310967
0.356613747919456	0.719104386299485
0.234549780203839	0.656479268273879
0.23933570190198	0.592655962511432
0.352902662016418	0.514614903418426
0.544127514049643	0.501596605877342
0.074386130466736	0.647753284187567
0.540059257330594	0.169532210353847
0.0830077299352104	0.506147800787471
0.521822264465057	0.917437562489941
0.451345374148184	0.709715770424904
0.237864029611078	0.647634891832021
0.649408096907073	0.37227141633785
0.340688773623137	0.676803361104065
0.190834966468952	0.712280903496389
0.500541466690182	0.788050248356663
0.225413544360958	0.605912523625489
0.230067679856295	0.509778346748673
0.29242652207201	0.659113376631062
0.212005894603202	0.459426400386291
0.319508329868691	0.334698369671015
0.313423305380146	0.775919319325634
0.252130426483429	0.674104203966299
0.329847272824034	0.497210955091711
0.32493841583963	0.41006597325873
0.099710383803476	0.180037000124824
0.193706083680796	0.779281631632458
0.197325101483594	0.435128673240616
0.190140793438171	0.561906545403594
0.560313928996831	0.519556146934559
0.372140015989867	0.753528244222087
0.450362420859246	0.797498998014082
0.0486413547419479	0.655527137622373
0.257731447422533	0.515712230586383
0.111447226716422	0.571608563430326
0.266748079738846	0.82851795019905
0.115105561364563	0.84844632575866
0.239936268687808	0.512388112038495
0.359890058015153	0.689899516998532
0.478742394788123	0.346263897479273
0.114211385437317	0.692229702352131
0.625164847454645	0.639459664807035
0.401145790125991	0.462490548943487
0.230312411507711	0.188985356827343
0.468247224890558	0.675638703077637
0.435211884134832	0.386331876752229
0.392538694696342	0.748392152658396
0.471670551553787	0.723381188067168
0.385171733905279	0.429829746392461
0.350863261714424	0.490040301653658
0.177236451612549	0.843010669620743
0.355001622396361	0.440818553361341
0.256814099861324	0.479300342544237
0.290779605028838	0.310309842002035
0.369915488626831	0.66171527015035
0.274380309361227	0.36848320904579
0.303080851848761	0.658288342263468
0.434008503174022	0.791676259274922
0.147028094586781	0.581261799804321
0.464444539359903	0.587404215563426
0.116836309976097	0.600449330704242
0.16445705080128	0.20791237938322
0.236001602364417	0.407639370207132
0.188237682428342	0.333302943234824
0.314642854782046	0.775852929358158
0.221262095727594	0.596398915178472
0.344336751548227	0.519259296337298
0.349473458121927	0.482912145110309
0.125358144819201	0.604158445443289
0.138904251187796	0.203294537666703
0.400586028754103	0.620615598810883
0.203831174255986	0.448243438508343
0.300015663658598	0.72069787535686
0.198127765421576	0.505894003801615
0.108485287044411	0.730341515825476
0.601193859635521	0.608028222117616
0.438001672352933	0.43712231809718
0.294661625567459	0.608244134737172
0.294292605404855	0.465259647238677
0.291264079078964	0.848018801159966
0.294994822046793	0.220005318912351
0.234931000522087	0.596106651111396
0.442090291538406	0.41692321361619
0.353412522693588	0.67454012368344
0.511871966857448	0.772150749352322
0.32756471021943	0.176628700516898
0.258643369184756	0.24171589649456
0.590943363765178	0.319253217193313
0.515722098592378	0.820115410343789
0.326299464932194	0.741803457675317
0.167678927064183	0.807971571959921
0.293325760137311	0.656011939164158
0.298373311550667	0.437636577986601
0.393745119181727	0.800496345140898
0.357728723460328	0.340165836793378
0.242772474493365	0.481743993212515
0.386343894384808	0.793745599474336
0.449652809154058	0.406358027275452
0.434253667349365	0.636720587927055
0.276091139708342	0.409943929569862
0.251154120237269	0.639589086181222
0.5440521109448	0.76616033907909
0.401920805354645	0.225536471164379
0.443967514655093	0.583006675908323
0.265323289995333	0.65479777134963
0.299623262611805	0.53236147068975
0.557535089509357	0.758120179073223
0.637769016904337	0.528455464021985
0.178384800901893	0.701108985365938
0.279304463421794	0.582247840456073
0.201625912022631	0.523161505813211
0.312020314437284	0.507421820689962
0.260787296502277	0.444067518105579
0.281418383821573	0.660659440142745
0.491124564949716	0.72382731992296
0.206630487775062	0.73906311773488
0.450609367400114	0.300061249334885
0.249611308418595	0.90235274969939
0.689789452772546	0.370263779418938
0.166491731141148	0.637399081172663
0.609752008158007	0.270484829229208
0.236397440112028	0.340749940474357
0.109194239654185	0.565507655355489
0.319115109705025	0.23769607410214
0.228468556229684	0.254450779000375
0.120214189855559	0.206328571744704
0.551990466641459	0.385343088637966
0.327550989983634	0.377402029434012
0.206521359062137	0.544618400442241
